2020-05-30 13:07:43,b'KENJI KOBOI KOCAK 2rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/Rpoh2hYWdn'
2020-05-30 13:07:18,"b'FUJIMIE 1,5rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/4V5uiZEhvu'"
2020-05-30 13:03:03,b'DOKTER-DOKTERAN 25rb/set \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/cUcKe2oi4C'
2020-06-07 02:25:50,b'Kangen Ngawal Para Tamu Berlibur\n#coronandanglungo @njo_travelling\n#newnormal #NewNormalIndonesia #pariwisata\xe2\x80\xa6 https://t.co/dV2HSLPizh'
2020-06-07 01:56:25,"b'Menikmati keindahan #GoaKalisuci dngn stalaktit &amp; stalakmit, keindahan dan kesejukan yang menyatu serta petualangan\xe2\x80\xa6 https://t.co/C3sWzn3zBz'"
2020-06-06 17:43:34,"b'""Salah satu hal hebat tentang perjalanan adalah Anda menemukan banyak orang baik di sana."" \xe2\x99\xa1\xe2\x99\xa1\n\xc2\xb0\n\xc2\xb0\n\xc2\xb0\n\xc2\xb0\n#jogja\xe2\x80\xa6 https://t.co/wCwT9fgEQQ'"
2020-06-06 13:13:04,b'KAPAL OTOK-OTOK 20rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/WsG8jRJwJB'
2020-06-06 13:09:21,b'BEKEL JADUL 20rb/set \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/oVoOs09hlv'
2020-06-06 13:07:26,b'ULAR-ULARAN 5rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/gDRcnYKxjN'
2020-06-06 13:03:47,b'MAINAN TIMBANGAN 35rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/RJeMZZfqGS'
